Mouse_RFID,Group_ID,mutant,Timestamp_base1,RC,authority,hub,eigenvector_centrality,constraint,pagerank,incloseness,outcloseness,normed instrength,normed outstrength,instrength,outstrength,out persistance,in persistance,indegree,outdegree,degree,transitivity,summed cocitation,summed bibcoupling,summed common neighbors,summed insubcomponent,summed outsubcomponent,summed injaccard,summed outjaccard,summed jaccard
0007CB0DBC,11,True,0,False,0.8938754222446447,0.5758713464880381,0.9020044181443243,0.515490046903071,0.11298401674081446,0.08737864077669903,0.08653846153846154,0.8192090395480226,0.461864406779661,212.0,170.0,2.0,4.0,6,3,9,0.5714285714285714,26,14,40,45,45,6.122222222222223,3.8869047619047614,3.8869047619047614
0007CB2407,11,True,0,False,0.2668678638321861,0.21504781468171713,0.272668575235055,0.38298528844369706,0.04553839731094648,0.14285714285714285,0.11842105263157894,0.0,0.0,67.0,61.0,4.0,6.0,1,2,3,0.0,6,11,17,45,45,2.866666666666667,2.7797619047619047,2.7797619047619047
0007F2B3FF,11,False,0,False,0.5824752381138361,0.8675218110977635,0.6614548534484337,0.5376089334040364,0.09067883522621877,0.1111111111111111,0.05844155844155844,0.480225988700565,0.7838983050847458,152.0,246.0,4.0,3.0,3,7,10,0.8571428571428572,14,35,49,45,45,7.397222222222222,6.016666666666667,6.016666666666667
0007F2B59E,11,False,0,True,0.9185056096179941,1.0,1.0,0.4910850088769654,0.13292779330607413,0.04,0.07758620689655173,1.0,1.0,244.0,297.0,2.0,2.0,6,7,13,0.8214285714285714,27,35,62,45,45,7.922222222222222,6.58611111111111,6.58611111111111
0007F2B8A2,11,True,0,False,0.7939274043957436,0.8132530055182943,0.8731983981653341,0.5059776283004253,0.11922936593625649,0.0625,0.06666666666666667,0.807909604519774,0.7754237288135594,210.0,244.0,4.0,6.0,7,5,12,0.8571428571428572,35,25,60,45,45,7.255555555555555,5.575396825396825,5.575396825396825
0007F2B9FC,11,False,0,False,0.8889236281132591,0.530111554182587,0.8962348691033867,0.5271946515472008,0.11457540230517035,0.10588235294117647,0.0891089108910891,0.8361581920903954,0.4194915254237288,215.0,160.0,3.0,2.0,5,6,11,0.8571428571428572,26,31,57,45,45,7.397222222222222,6.037698412698413,6.037698412698413
0007F2E37E,11,False,0,True,1.0,0.5470917561483647,0.9849617285807551,0.5398534081894215,0.1200876157440769,0.06818181818181818,0.0967741935483871,0.9378531073446328,0.4406779661016949,233.0,165.0,5.0,3.0,6,5,11,0.8666666666666666,28,24,52,45,45,6.669444444444443,5.185714285714286,5.185714285714286
0007F2ED4,11,False,0,False,0.3083382786951901,0.3268462656479251,0.3212193655813523,0.4264579690279056,0.04913713350199054,0.16363636363636364,0.09375,0.02824858757062147,0.1694915254237288,72.0,101.0,7.0,7.0,5,5,10,0.8214285714285714,25,23,48,45,45,7.922222222222222,4.873015873015873,4.873015873015873
0007CB0A48,12,False,0,True,1.0,0.8667277762505394,1.0,1.0209119478464328,0.17056035654133464,0.056962025316455694,0.09574468085106383,1.0,0.8728434504792332,1842.0,1434.0,1.0,1.0,9,9,18,0.7222222222222222,44,44,88,45,45,8.0,7.199999999999999,7.199999999999999
0007CB0AD4,12,False,0,False,0.6182316943157247,0.7912575924974838,0.673914879928202,1.0302799506901126,0.11272143636485527,0.06766917293233082,0.11392405063291139,0.5790960451977402,0.6907348242811502,1097.0,1149.0,1.0,1.0,9,6,15,0.7222222222222222,47,35,82,45,45,8.0,6.79484126984127,6.79484126984127
0007CB2ED2,12,False,0,True,0.9481086532021923,0.995559237911088,0.9835119908743706,0.9051819501329781,0.16969259780840748,0.06382978723404255,0.027522935779816515,0.9706214689265537,0.979552715654952,1790.0,1601.0,1.0,2.0,9,9,18,0.7222222222222222,44,44,88,45,45,8.0,7.199999999999999,7.199999999999999
0007CB321B,12,False,0,False,0.20632571136501388,0.406351250131662,0.2162831344585492,0.9351785423439897,0.04848275631851199,0.07692307692307693,0.06293706293706294,0.17344632768361581,0.3450479233226837,379.0,608.0,1.0,1.0,2,4,6,1.0,16,28,44,45,45,5.218650793650793,4.9527777777777775,4.9527777777777775
0007CB39C9,12,False,0,False,0.39211211373593474,0.6839526627210176,0.42532592034130484,1.0350587587369615,0.07753028349953045,0.125,0.060810810810810814,0.3581920903954802,0.5916932907348242,706.0,994.0,1.0,2.0,5,6,11,0.9047619047619048,32,39,71,45,45,7.652777777777777,6.747222222222222,6.747222222222222
0007CB464C,12,True,0,False,0.5593251240061891,0.7560325934242331,0.6026561742993116,1.0378993161215333,0.10378607598009154,0.0782608695652174,0.1111111111111111,0.5305084745762711,0.6543130990415336,1011.0,1092.0,1.0,1.0,6,7,13,0.8571428571428572,35,42,77,45,45,7.286111111111111,7.15,7.15
0007F2B770,12,False,0,False,0.26070604342398346,0.46970174633954054,0.27658277287179456,0.9584778883075261,0.0597218825886006,0.04225352112676056,0.11392405063291139,0.23220338983050848,0.412779552715655,483.0,714.0,1.0,1.0,5,4,9,0.9,31,29,60,45,45,6.038095238095238,5.658730158730159,5.658730158730159
0007F2B957,12,True,0,False,0.9352699496179216,0.9999999999999999,0.967202088568621,0.9622333356142481,0.17157455678906253,0.06,0.05421686746987952,0.9864406779661017,1.0,1818.0,1633.0,1.0,1.0,7,7,14,0.9047619047619048,40,41,81,45,45,7.652777777777777,7.113888888888889,7.113888888888889
0007F2BA9B,12,False,0,False,0.04163804826094285,0.03838438570146024,0.04360092381504594,0.23893591342004583,0.02104141024426244,0.125,0.1323529411764706,0.0,0.0,72.0,68.0,3.0,2.0,5,5,10,0.7619047619047619,30,34,64,45,45,6.8805555555555555,6.203968253968254,6.203968253968254
0007F2CA05,12,False,0,False,0.3337286199132257,0.3281882296231398,0.35602435448824477,0.9625534758635909,0.06488864386534302,0.10112359550561797,0.12,0.2858757062146893,0.26517571884984026,578.0,483.0,2.0,1.0,5,5,10,1.0,33,34,67,45,45,7.002777777777778,6.2,6.2
0007CA3B1C,13,False,0,False,0.10824962105080964,0.03668143142741859,0.12502727662511812,0.46100589606689524,0.03696475782357255,0.47368421052631576,0.5294117647058824,0.0,0.0,7.0,3.0,5.0,5.0,2,1,3,1.0,12,4,16,45,45,4.141666666666667,1.9146825396825395,1.9146825396825395
0007CB1E1F,13,False,0,False,0.513554793878158,0.8067532108299574,0.7451012003128274,0.4151506207972266,0.151118898443336,0.45,0.47368421052631576,0.7073170731707317,0.8529411764705882,36.0,32.0,3.0,3.0,7,7,14,0.7777777777777778,31,29,60,45,45,8.4,5.622222222222223,5.622222222222223
0007CB2183,13,True,0,False,1.0,0.5219093159557558,1.0,0.43113777938267017,0.17308788569459516,0.4090909090909091,0.32142857142857145,1.0,0.8235294117647058,48.0,31.0,3.0,3.0,5,6,11,0.9285714285714286,24,28,52,45,45,8.555555555555555,5.430555555555555,5.430555555555555
0007CB2277,13,True,0,False,0.46589344151763706,0.7635443476009174,0.5415817487790173,0.43592927712270985,0.1086773211880268,0.47368421052631576,0.391304347826087,0.5121951219512195,0.9705882352941176,28.0,36.0,1.0,5.0,7,6,13,0.9285714285714286,33,28,61,45,45,8.555555555555555,5.791666666666666,5.791666666666666
0007CB3D9B,13,False,0,False,0.5435583818463818,1.0,0.6758937443560743,0.4369244536422698,0.12652700839751607,0.42857142857142855,0.5,0.6341463414634146,1.0,33.0,37.0,3.0,2.0,7,6,13,1.0,34,28,62,45,45,8.066666666666666,5.773809523809524,5.773809523809524
0007CB3F5E,13,False,0,False,0.31840372305775194,0.5318203299999834,0.3760268920827769,0.4197112872978538,0.08633179912539933,0.5294117647058824,0.45,0.3170731707317073,0.8823529411764706,20.0,33.0,4.0,3.0,5,7,12,0.7777777777777778,25,29,54,45,45,8.4,5.261111111111111,5.261111111111111
0007CB6BC3,13,False,0,False,0.35183389038663787,0.44224671323079234,0.4028484995465729,0.3886430987997449,0.08416206602369992,0.6428571428571429,0.42857142857142855,0.36585365853658536,0.6764705882352942,22.0,26.0,3.0,2.0,5,5,10,1.0,26,26,52,45,45,8.066666666666666,5.333333333333333,5.333333333333333
0007F2945F,13,False,0,False,0.10324068046144527,0.271322276999186,0.12779111540794946,0.39169773480843906,0.051843460211280355,0.5625,0.5625,0.04878048780487805,0.2647058823529412,9.0,12.0,5.0,3.0,5,5,10,0.7777777777777778,19,26,45,45,45,8.4,5.351587301587302,5.351587301587302
0007F2B8A6,13,True,0,False,0.25234730228205965,0.2852061275326375,0.3574525716579666,0.41877120123763084,0.06976394080202147,0.375,0.47368421052631576,0.1951219512195122,0.3235294117647059,15.0,14.0,4.0,3.0,5,5,10,1.0,26,24,50,45,45,7.141666666666667,5.00436507936508,5.00436507936508
0007F2E455,13,True,0,False,0.4035358569534858,0.3589744441718001,0.5646544405153814,0.39922902830084683,0.1115228622905522,0.391304347826087,0.6428571428571429,0.4878048780487805,0.5294117647058824,27.0,21.0,3.0,5.0,5,5,10,0.9285714285714286,24,26,50,45,45,8.555555555555555,5.305555555555555,5.305555555555555
0007CB0CDD,14,False,0,False,0.5452302343406323,1.0,0.6394206873565429,0.4085507144729798,0.11468933499855752,0.42857142857142855,0.4090909090909091,0.6071428571428571,1.0,23.0,34.0,3.0,3.0,7,8,15,0.75,25,33,58,45,45,8.200000000000001,6.066666666666666,6.066666666666666
0007CB0F67,14,False,0,False,0.17983858411976367,0.11015377331445654,0.16206294785041014,0.4016713602493945,0.03316260760348529,0.5,0.47368421052631576,0.0,0.0,6.0,6.0,4.0,6.0,2,3,5,1.0,11,13,24,45,45,4.836111111111111,3.3341269841269843,3.3341269841269843
0007CB48B4,14,False,0,False,1.0,0.41478517435095147,0.9999999999999999,0.42095317687457384,0.1565435030653918,0.42857142857142855,0.5,1.0,0.4642857142857143,34.0,19.0,3.0,2.0,6,6,12,0.8571428571428571,29,27,56,45,45,8.155555555555555,5.447222222222222,5.447222222222222
0007CB6DFA,14,True,0,False,0.4933249622050062,0.44506777742383175,0.780372288520851,0.38494052858770095,0.12145563622209372,0.6,0.391304347826087,0.5357142857142857,0.2857142857142857,21.0,14.0,6.0,4.0,6,5,11,0.9047619047619048,30,23,53,45,45,7.530555555555556,5.130952380952381,5.130952380952381
0007F29741,14,False,0,False,0.8072931782405284,0.685063365287621,0.8336842964838959,0.40445432594267416,0.12789502001556935,0.5625,0.4090909090909091,0.8214285714285714,0.8214285714285714,29.0,29.0,1.0,2.0,6,7,13,0.8571428571428571,27,30,57,45,45,8.155555555555555,5.716666666666666,5.716666666666666
0007F2B88A,14,False,0,False,0.21990549764442902,0.3610054797670423,0.2940528058915798,0.4060989425747032,0.060177578301560064,0.45,0.5625,0.17857142857142858,0.32142857142857145,11.0,15.0,4.0,5.0,4,3,7,0.8095238095238094,17,14,31,45,45,7.113888888888889,3.719444444444444,3.719444444444444
0007F2C687,14,False,0,False,0.6378554166642979,0.5941171180388672,0.6138320939005352,0.4152576124832459,0.09552986588470305,0.4090909090909091,0.42857142857142855,0.5714285714285714,0.6071428571428571,22.0,23.0,3.0,5.0,6,5,11,0.7857142857142857,30,20,50,45,45,7.7444444444444445,4.523015873015872,4.523015873015872
0007F2EEFA,14,False,0,False,0.3776246903263542,0.7634382925720022,0.5856062670954404,0.43329143742049153,0.09937460739900973,0.32142857142857145,0.45,0.35714285714285715,0.6071428571428571,16.0,23.0,5.0,6.0,5,5,10,0.8571428571428572,24,26,50,45,45,7.322222222222223,5.4226190476190474,5.4226190476190474
0007F2F26A,14,False,0,False,0.34334570419445903,0.7397252479434978,0.3531423602868267,0.40012773867248597,0.06860671938097807,0.5625,0.47368421052631576,0.25,0.7142857142857143,13.0,26.0,5.0,3.0,5,5,10,0.75,21,25,46,45,45,7.555555555555555,5.2142857142857135,5.2142857142857135
0007F2F283,14,True,0,False,0.6770891711424647,0.3018506202542309,0.735056048407551,0.3816366392206196,0.12256512712865139,0.42857142857142855,0.5,0.6785714285714286,0.17857142857142858,25.0,11.0,5.0,3.0,5,5,10,0.9333333333333333,26,25,51,45,45,6.697222222222221,5.255952380952381,5.255952380952381
0007CA3A72,15,True,0,False,0.3815251372699991,0.5582756095037065,0.5056907476498508,0.3743227822429519,0.09134417865750058,0.47368421052631576,0.42857142857142855,0.26,0.525,23.0,33.0,2.0,3.0,7,8,15,0.6944444444444444,33,34,67,45,45,7.800000000000001,5.944444444444445,5.944444444444445
0007CB0B74,15,False,0,False,0.245127409073925,0.8171510773847593,0.29894594404595265,0.48078327379824626,0.04760584814093055,0.375,0.3333333333333333,0.02,0.575,11.0,35.0,5.0,5.0,3,4,7,0.8333333333333334,20,24,44,45,45,4.955555555555555,4.697619047619048,4.697619047619048
0007CB0DBC,15,True,0,True,1.0,0.747898036047564,0.99743252534973,0.42196078481912813,0.15953982290994342,0.45,0.375,0.82,0.95,51.0,50.0,2.0,2.0,7,8,15,0.6944444444444444,30,36,66,45,45,7.800000000000001,6.277777777777779,6.277777777777779
0007CB2407,15,True,0,False,0.4719174650663406,0.29074538325587346,0.41580228833159466,0.40926170847492216,0.07351418111124863,0.45,0.45,0.3,0.025,25.0,13.0,6.0,4.0,6,4,10,0.7333333333333333,28,22,50,45,45,6.022222222222223,4.8999999999999995,4.8999999999999995
0007F2B3FF,15,False,0,False,0.1695296011490448,0.23705652972741187,0.2017792964958282,0.43051113101879795,0.043723180111723436,0.45,0.42857142857142855,0.0,0.0,10.0,12.0,4.0,4.0,3,3,6,0.8,18,16,34,45,45,6.500000000000001,3.6309523809523805,3.6309523809523805
0007F2B59E,15,False,0,False,0.9824222215364967,1.0,1.0,0.4588653624040514,0.17735463868538617,0.23076923076923078,0.375,1.0,1.0,60.0,52.0,2.0,1.0,8,7,15,0.7142857142857143,37,32,69,45,45,7.355555555555556,6.180555555555555,6.180555555555555
0007F2B8A2,15,True,0,False,0.7892721876878783,0.6632772052720568,0.8855609247059857,0.40429328650076574,0.15690667844224457,0.42857142857142855,0.2571428571428571,0.72,0.575,46.0,35.0,3.0,2.0,7,6,13,0.8095238095238094,36,32,68,45,45,7.230555555555556,6.2932539682539685,6.2932539682539685
0007F2B9FC,15,False,0,False,0.45725859069421065,0.2898000349870335,0.5857430503101894,0.3800023372230179,0.09455718748630366,0.3333333333333333,0.5,0.32,0.2,26.0,20.0,3.0,5.0,5,6,11,0.9333333333333333,29,33,62,45,45,6.758333333333334,6.182142857142857,6.182142857142857
0007F2E37E,15,False,0,True,0.30256012627121925,0.5095065144919851,0.4191765935095985,0.4261394181395687,0.06492815219487222,0.5294117647058824,0.42857142857142855,0.14,0.2,17.0,20.0,5.0,4.0,5,5,10,0.8095238095238094,28,26,54,45,45,7.188888888888889,5.163888888888889,5.163888888888889
0007F2E3D4,15,False,0,True,0.287767100861414,0.3433386596627554,0.4144758591052057,0.41792633903594856,0.09052613225984667,0.4090909090909091,0.5,0.24,0.225,22.0,21.0,4.0,6.0,5,5,10,0.8666666666666666,25,29,54,45,45,6.55,5.7976190476190474,5.7976190476190474
0007CA3B1C,16,False,0,False,1.0,0.476897440788636,1.0,0.3845778474509703,0.1841513383531044,0.5294117647058824,0.6,0.875,0.38461538461538464,16.0,9.0,3.0,6.0,6,4,10,0.6666666666666666,24,16,40,45,45,6.7,4.27579365079365,4.27579365079365
0007CB1E1F,16,False,0,False,0.6017186947250015,0.45112740403515506,0.5749805230296107,0.4255922697666523,0.11190687682494765,0.5625,0.5625,0.5,0.38461538461538464,10.0,9.0,3.0,3.0,5,6,11,0.7619047619047619,19,26,45,45,45,6.8999999999999995,5.484920634920636,5.484920634920636
0007CB2183,16,True,0,False,0.13964203938590197,0.2574011651231423,0.1886029137381225,0.4262782211342864,0.04281237321561549,0.45,0.5625,0.0,0.23076923076923078,2.0,7.0,6.0,5.0,2,4,6,0.7,8,17,25,45,45,5.21111111111111,3.8535714285714286,3.8535714285714286
0007CB2277,16,True,0,False,0.7158854290896768,1.0,0.934725443860642,0.40821393541507095,0.2084060474231126,0.45,0.45,1.0,1.0,18.0,17.0,4.0,4.0,7,6,13,0.7142857142857143,26,22,48,45,45,7.377777777777777,5.069444444444445,5.069444444444445
0007CB3D9B,16,False,0,False,0.18458867344588972,0.2030199427252578,0.15224575360609802,0.3681547776570091,0.050826286484371215,0.6923076923076923,0.6,0.1875,0.0,5.0,4.0,4.0,5.0,5,4,9,0.6,20,18,38,45,45,5.71111111111111,4.490079365079365,4.490079365079365
0007CB3F5E,16,False,0,False,0.4378444798977584,0.33004129200758026,0.4224786490920297,0.38041932132062267,0.10652068233456816,0.6,0.6,0.5625,0.15384615384615385,11.0,6.0,4.0,5.0,6,4,10,0.8095238095238094,24,18,42,45,45,7.099999999999999,4.746031746031746,4.746031746031746
0007CB6BC3,16,False,0,False,0.5161547180250724,0.4506718814954814,0.4237521936197687,0.43434927411033986,0.1069078196675841,0.6428571428571429,0.47368421052631576,0.5625,0.46153846153846156,11.0,10.0,5.0,3.0,6,5,11,0.75,25,19,44,45,45,7.555555555555555,4.759126984126984,4.759126984126984
0007F2945F,16,False,0,False,0.17048886784285763,0.3819418609665628,0.17997680154040682,0.4034433014754741,0.05283047682647902,0.391304347826087,0.5294117647058824,0.125,0.38461538461538464,4.0,9.0,5.0,4.0,2,5,7,0.7333333333333333,9,23,32,45,45,6.2444444444444445,4.6194444444444445,4.6194444444444445
0007F2B8A6,16,True,0,False,0.3439678176290254,0.45893661402821,0.2966960932018968,0.4107015501010089,0.07229981906012896,0.5625,0.5,0.3125,0.38461538461538464,7.0,9.0,5.0,4.0,4,5,9,0.7142857142857143,15,25,40,45,45,6.722222222222221,5.361111111111112,5.361111111111112
0007F2E455,16,True,0,False,0.21268278826706882,0.4111246461646288,0.19445417805377757,0.3812324700262187,0.06333827981008842,0.6923076923076923,0.5625,0.1875,0.38461538461538464,5.0,9.0,4.0,4.0,5,5,10,0.6666666666666666,18,24,42,45,45,6.699999999999999,5.265873015873016,5.265873015873016
0007CB0CDD,17,False,0,False,0.6895981838888141,0.49023111948214115,0.8931486918477409,0.4048674939111296,0.14261210929238885,0.3333333333333333,0.32142857142857145,0.8823529411764706,0.43636363636363634,38.0,31.0,5.0,4.0,8,6,14,0.6666666666666666,31,25,56,45,45,7.6,5.638888888888889,5.638888888888889
0007CB0F67,17,False,0,False,0.16570990038619368,0.20256251452395646,0.20080575629868821,0.36046415848484337,0.03421377033589538,0.28125,0.8181818181818182,0.0,0.12727272727272726,8.0,14.0,4.0,3.0,1,3,4,0.8333333333333334,5,14,19,45,45,4.540873015873016,3.322619047619048,3.322619047619048
0007CB48B4,17,False,0,False,1.0,0.2375464926286902,1.0,0.4059256463755344,0.1396814744071579,0.375,0.45,1.0,0.21818181818181817,42.0,19.0,5.0,5.0,7,4,11,0.7619047619047619,29,15,44,45,45,6.908333333333333,4.204365079365079,4.204365079365079
0007CB6DFA,17,True,0,False,0.43951515498827337,1.0,0.84691519146877,0.4952960922752103,0.12954117554482444,0.32142857142857145,0.47368421052631576,0.6764705882352942,1.0,31.0,62.0,1.0,4.0,5,8,13,0.75,23,35,58,45,45,7.533333333333333,6.233333333333334,6.233333333333334
0007F29741,17,False,0,False,0.483712457667277,0.8783551216244012,0.6834437992131108,0.42499959335683785,0.10338666489804788,0.45,0.2571428571428571,0.5,0.8363636363636363,25.0,53.0,3.0,4.0,5,7,12,0.8571428571428572,20,32,52,45,45,7.294444444444444,6.1305555555555555,6.1305555555555555
0007F2B88A,17,False,0,False,0.2429102823918991,0.1520686822577673,0.32085549536942354,0.46137336230905546,0.05058948609851713,0.36,0.36,0.11764705882352941,0.0,12.0,7.0,5.0,2.0,4,2,6,0.7,17,13,30,45,45,5.326984126984127,3.7603174603174603,3.7603174603174603
0007F2C687,17,False,0,False,0.6577050566030409,0.27549762970263886,0.7757469852501115,0.4373003880615455,0.09530941237084144,0.375,0.32142857142857145,0.6176470588235294,0.34545454545454546,29.0,26.0,5.0,4.0,4,6,10,0.6666666666666666,22,22,44,45,45,6.480555555555554,4.51031746031746,4.51031746031746
0007F2EEFA,17,False,0,False,0.4157296286360702,0.1355683927341158,0.5741709594127781,0.42681558524289404,0.08287977251829164,0.375,0.3333333333333333,0.4117647058823529,0.01818181818181818,22.0,8.0,4.0,5.0,5,3,8,0.9333333333333333,26,17,43,45,45,6.644444444444445,4.5813492063492065,4.5813492063492065
0007F2F26A,17,False,0,False,0.7855752117376925,0.4397914706491504,0.8247928408828941,0.41793716821393845,0.09836162781156381,0.45,0.375,0.6764705882352942,0.41818181818181815,31.0,30.0,3.0,4.0,5,5,10,0.7142857142857143,25,24,49,45,45,6.811111111111111,5.266269841269841,5.266269841269841
0007F2F283,17,True,0,False,0.7363619540164488,0.31635739099527566,0.9029398295740837,0.43088622350281425,0.12342450672247157,0.42857142857142855,0.32142857142857145,0.7647058823529411,0.2727272727272727,34.0,22.0,3.0,3.0,5,5,10,0.8666666666666666,26,25,51,45,45,6.580555555555556,5.476587301587301,5.476587301587301
