Mouse_RFID,unique_identifier,group,repetition,fur_pattern,age,mutant,weight_pre,weight_post,weight_diff,rank_by_tube,DS_by_tube,rank_by_chasing,DS_by_chasing,chasing_pc1,chasing_pc2,log10(baseline_rate_mean),cs_plus_detection_speed,cs_plus_detection_speed_intraphase_shaping,cs_plus_detection_speed_crossreversal_shaping,cs_plus_pc1,cs_plus_pc2,cs_minus_pc1,cs_minus_pc2,switching_pc1,switching_pc2,switching_pc3,switching_pc4,switching_pc5,switching_pc6,shaping_pc1,shaping_pc2,shaping_pc3,time_in_arena_average,log10(corner_to_middle_ratio_average),ratio_social_to_total_time_average,social_interaction_pc1,social_interaction_pc2,social_interaction_pc3,social_interaction_pc4,social_interaction_pc5,social_interaction_pc6,social_interaction_pc7,social_interaction_pc8,social_interaction_pc9
0007CB47A6,13,9,1,4,72,0,36.48,36.41,-0.0700000000000003,5,8.5,7,0.308292282430216,1.16019355672465,-1.03298321420278,-0.562758454827386,0.5,0.2,1.22222222222222,0.319939907862761,0.638363547830897,-0.434363421881571,0.301986968919784,3.08863140765243,0.799305064501774,-2.83024337197601,-0.458133091988063,0.152210178819758,-0.393050040301918,1.29840768247794,3.45238130247327,1.39576873220878,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0007CA3A3A,4,10,2,7,75,0,25.77,21.19,-4.58,10,-27,10,-22.25,-4.37831731992409,4.53494970439312,0.410966160843264,0.7,0.428571428571429,0.538461538461538,-1.41831204742849,0.899886899715651,3.06837451334878,3.45464360016686,-1.41780444443071,8.25661998263869,0.915657811710955,-1.83402763833195,2.21807356674801,0.335838460982618,2.99054524981594,0.0565346250758589,0.56200327702518,6076.38444444444,0.993051479536275,0.106198020533409,-3.2347801906556,1.97132336762728,-0.0625724436687024,-4.46309837334658,-1.30285932627834,0.905481759486154,-0.0890662903686165,-0.60329361292555,0.0453394782605168
0007CB2302,7,10,2,10,75,1,28.45,28.22,-0.23,8,-8.3,9,-13,-3.37612044710701,-0.0312395519007151,-0.688389221003421,0.95,1.2,0.9375,-0.0401763088463774,3.4777457501046,0.878217878541315,0.168456736833447,0.307198980309181,1.92705225170517,-0.901437519792548,-3.49158880428087,1.48882723325654,-0.75857256120607,4.04186010908683,-1.3700561989825,0.367080624707114,2337.92222222222,1.06483481493454,0.1167798567579,-9.92021081938124,0.595421241218837,-2.10954638930557,2.0677706875048,-4.63713139385698,1.51136746945558,1.47295644562607,1.51335469414541,0.859864875234713
0007CE0327,38,10,5,6,94,0,28.62,28.56,-0.0600000000000023,5,2.86666666666667,4,4.05042016806723,0.810060643134439,-1.5519259675527,-0.2917627338369,0.3,1,1,0.04892355334925,0.0616134134799869,-0.658583195612182,0.0938334030948873,-5.22052975994217,-3.4642700710439,-0.849133855011998,-0.465650182454962,0.546732329600588,0.607991289408725,-0.566773337136286,-2.81765992221762,-0.699092939449331,3973.06888888889,2.13192817499105,0.120329037558987,-1.17231326130858,-0.000711285034353012,-2.55956056930863,-0.955360530622859,-2.008060626749,-4.08377411896723,-0.371118682490358,2.08236874188493,0.262595283958143
0007CB30A6,8,10,2,8,79,1,29.28,29.67,0.390000000000001,3,7.68333333333333,8,-8.57658517952636,-6.35140934016748,0.132747729655157,0.358099008836937,0.5,1,1,-1.06451606834872,0.0432089579195202,-0.724250038033497,0.500482603395727,0.0561372055217552,2.49275832063448,-0.708225079941963,1.97376525507517,2.25326555897934,0.28806623403162,-0.994572913210199,-2.25654838885331,0.226217894548404,2131.17777777778,1.22962676462285,0.0908605570211568,-2.27815050382811,0.279142557946889,-2.07531304311857,-2.72911671723707,-2.83802914031438,0.550443023023241,-0.59161007817924,-0.729512362601297,-3.41839448348695
0007CDEC0B,36,10,5,2,94,0,30.08,30.58,0.5,6,-5.08333333333333,2,15.3372803666921,0.976203214506481,-1.67450373334835,-1.38714923330066,0.5,1,0.909090909090909,3.18103161063762,-1.1798564903705,3.63952285421193,-1.75019707035284,0.0290221189302335,-2.35014242161778,0.215721330274166,-0.550562774557832,1.82169104522458,-2.88044267900782,-0.284818132510641,-0.726063027050326,0.263678943990833,5345.71111111111,1.33209088674335,0.160152479453934,2.9063091689227,-0.51799388686698,2.54237108308255,-1.58275216259151,-0.0821004099359522,-2.89805790639407,-0.696002714130799,-0.157669163255092,0.260955542162698
0007CB3713,10,10,2,5,75,0,31.29,31.94,0.650000000000002,9,-20.4166666666667,6,-3.93877005347594,-3.9775709705183,-0.626455640410482,-0.819327248755833,0.5,1.1,1,1.02390724238729,-0.0703144967169565,1.28907785099792,-1.36385175280397,4.13102302797289,1.21738987844098,-1.44671967434225,-0.114401171276946,1.91887539865309,-0.356442888337948,0.815515244580797,-0.399478895889201,1.33653997258474,3618.33555555556,1.51253285216824,0.110586758429751,-0.976454185111833,-2.83234862462449,0.175215642276475,-3.83377879781984,-0.450554247739226,0.395521875749463,1.07106585011112,-1.32492642413333,-0.130944424498686
0007CDDBAF,32,10,5,9,77,0,31.39,32.25,0.859999999999999,2,24.1666666666667,3,14.9604278074866,1.64732966249696,-2.56132952404972,-1.27355939687633,0.55,0.785714285714286,1,3.1762164536614,0.298191560314649,1.35526090772141,-1.46038237496246,0.340906191466547,-1.07656679289595,-1.41851061736118,0.334080270575912,0.539935689239109,-0.416093089272764,0.690655220989522,-0.347497092265402,-0.671455751079778,12595.48,1.70444632232095,0.103212686879209,1.64571863397984,-0.0179968009299731,3.74952248706301,-2.71601871858439,1.42798546711594,-2.20063844321673,0.524845975473401,-1.19458482997383,0.891442689552632
0007CDE223,33,10,4,3,94,0,32.49,32.27,-0.219999999999999,4,5.66666666666667,1,20.0294117647059,2.47106338799483,-1.726639512559,-0.735056407841679,0.35,1.14285714285714,1,0.687031040400701,-0.082066635277755,2.58791234233229,0.17286529876214,2.00592147947806,2.16547288720338,0.622011911566264,2.304576262843,0.6940870600199,-1.13587267943589,-0.675464298400427,-0.624129439460864,0.168864421559866,7097.10444444444,1.44809422583261,0.156120320744266,4.78025171138848,0.394065246125632,4.5569301159512,0.498381120472192,0.311521658535839,-3.37780430771149,-0.899933309677216,1.74485701975906,-0.469929085048361
0007CB0942,5,10,5,1,75,0,35.77,35.94,0.169999999999995,7,-6.91666666666667,7,-4.5,-1.95925373638016,-1.51135412190205,-0.871069033870136,0.35,1.14285714285714,1,2.22494742127577,-1.28124322735601,0.0866919941704022,-1.13894434612242,-2.51808953452661,-1.7532771131048,-1.48528790277521,-2.8779457048289,-0.742008636160728,-1.500026005033,3.91891027021242,0.346815077915691,1.87803740394129,4696.49555555555,1.27586422525849,0.108279317486372,1.3794584230236,-2.34090929147837,0.594163922099024,-1.96253725164139,-0.810047003856254,-0.514980087635574,-0.0672195570068103,-0.70282831293252,-0.789099833584578
0007CB47A6,13,10,2,4,76,0,35.97,35.95,-0.019999999999996,1,27.3333333333333,5,-2.11218487394958,-3.04134695722315,-1.90493116367604,-1.28061012980953,0.45,1.125,0.888888888888889,2.50959011803552,-1.36613295788329,1.01035656891075,-1.33090739375665,-4.43383697625609,-2.41138573217019,6.39042479546297,3.24262230433416,-3.48188450771769,-0.10200723452141,-6.47398803158548,0.0510625411990106,-1.60425585522657,6233.00888888889,1.97153582262882,0.105508165487402,4.96751744919872,-4.18096538978928,2.3653335743658,-2.23651736431408,-0.275052456669053,-0.943286371328672,2.14881121487171,-3.03261189591356,0.697851751461336
